,0,1,2,3,Request Number,Conditions
2228,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",57694,CLEAN DISH RACK CONTAINED DISHES DIRTY WITH FOOD ENCRUSTRATION AT THE BUFFET AREA.  A FLY WAS VISITING FOOD AT THE SALAD BAR.
2229,rats_doc,"__________________________________________
","  markup_id vis_category start  end    txt  type
0        T0       Target   102  107  mouse  rats","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",132325,"The kitchen is filthy, Noticed improper thawing methods, The chef made a comment that he found a dead mouse in the storage area, Nobody used gloves."
2230,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",45051,CARLOS PEREZ THREATENED TO DO SOMETHING TO THE FOOD OF THIS CALLER AFTER THE CALLER CALLED HIM AN !X!XHOLE.
2231,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",53022,HANDLING FOOD WITH BARE HANDS AFTER CHANGING MONEY.
2232,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",47179,"EMPLOYEES ARE USING GLOVES FOR EVERYTHING THEY DO. MONEY, TRASH AND FOOD."
2233,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target     0  11  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",128112,Cockroaches in utility room
2234,fbi_doc,"__________________________________________
","  markup_id vis_category start end        txt type
0        T0       Target     8  17  foodborne  fbi
1        T1       Target    18  25    illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",60364,SUSPECT FOODBORNE ILLNESS
2235,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",136819,"Bad smell coming from storage area in back alley next to property managers office. They have freezers there, they walk exposed foods from freezer to restaurant. Food spills and rots, the stench goes throughout office complex. Date 08/02/2016 Time 9 am"
2236,roach_doc,"__________________________________________
","  markup_id vis_category start end      txt   type
0        T0       Target    19  26  roaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",129097,"The food court has roaches. See Jeff before inspecting. 
DoO: On going"
2237,roach_doc,"__________________________________________
","  markup_id vis_category start end        txt   type
0        T0       Target     5  14  cockroach  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",50151,DEAD COCKROACH FOUND IN SALAD
2238,fbi_doc,"__________________________________________
","  markup_id vis_category start end        txt type
0        T0       Target    11  20  foodborne  fbi
1        T1       Target    21  28    illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",113585,Customer was served a raw hamburger for lunch. Reported a foodborne illness.
2239,roach_doc,"__________________________________________
","  markup_id vis_category start end        txt   type
0        T0       Target    51  60  cockroach  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",104524,Customer ordered shrimp fried rice and there was a cockroach in it.
2240,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",47785,"COMPLAINANT WATCHED THE COOK SCOOPING RICE WITH HIS BARE HANDS, WHILE PREPARING THE FOOD, THROUGH THE DRIVE IN WINDOW.  SHE COMPLAINED AND THE COOK PUT ON GLOVES, BUT STILL SERVED THE FOOD HE HAD ALREADY SCOOPED ONTO THE PLATES WITH BARE HANDS.  SHE DROVE OFF WITHOUT ORDERING FOOD."
2241,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",109947,"Date occurred: 06/03/13  Time occurred: 11:00am
Customer saw a poodle inside the restaurant. Manager did not ask the customer with the poodle to leave."
2242,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",107105,FBI Complaint.
2243,fbi_doc,"__________________________________________
","  markup_id vis_category start end        txt type
0        T0       Target     8  17  foodborne  fbi
1        T1       Target    18  25    illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",77093,"SUSPECT FOODBORNE ILLNESS

CLOSED THIS COMPLAINT BECAUSE IT WAS CREATED UNDER THE WRONG FACILITY.
NANCY LUCERO"
2244,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",100070,"Storing food in unsafe ways and serve meats and cheeses that are far beyond expiration. Have a disgusting walk in, in a garage out back."
2245,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",113288,Establishment may be using eggs from Clifford Family Farm.  This is not an approved source for eggs according to UDAF.
2246,rats_doc,"__________________________________________
","  markup_id vis_category start end    txt  type
0        T0       Target    57  62  mouse  rats","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",114539,"while dining at Leatherby's Family Creamery, witnessed a mouse or a rat running across the floor of the restaurant and disappearing behind a counter. menus and salt shakers were dirty with dried food and nasal secretions."
2247,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",133632,"Employee took red bull and put it in ice bin, and cooler in drive in line."
2248,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",111591,"Selling tamales at Murray Park Farmer's Market, was told by young girl that they were made at home. I told them they couldn't make tamales at home to sell to the public."
2249,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",127391,FBI
2250,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",69353,BARE HAND CONTACT
2251,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",127204,They have apron and bins outside with flies all over them with there back door open. Very dirty.
2252,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",87381,The french fries that came with the order from the drive thru was raw and had a rotten smell.
2253,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",114534,"Curry sauce are left out in the open and uncovered for hours and then served to customers. a Pad Thai order came in and the cook wanted to throw the old bean sprouts away, but the owner wouldn't let her, the owner said that once it was stir fried, you couldn't tell."
2254,fbi_doc,"__________________________________________
","  markup_id vis_category start end         txt type
0        T0       Target    25  35  food borne  fbi
1        T1       Target    36  43     illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",45133,"TWO COWORKERS REPORTED A FOOD BORNE ILLNESS
INSPECTION 5/20/04 - FOOD TEMPERATURES ALL LOOKED GOOD(CHECKED BY MIKE).  HE SAW ONE MAN WHO CHANGED GLOVES WITHOUT WASHING HIS HANDS ON THE PREP LINE."
2255,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",135772,Noodles had mold. Chicken was undercooked. the food smelled bad.
2256,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",147618,"Found short curly black hairs in food.  no beard nets worn, place is dirty and gross."
2257,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",49928,FOOD HANDLERS ARE HANDLING FOOD WITH BARE HANDS.
2258,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",102534,"Date occurred: M - F Time occurred: 11:30 - 11:50am
A white Toyota Corolla with license plate number A743CR is selling food in white containers at the Hunter Douglas building everyday. The building is at 111 Apollo Rd (5600 West)."
2259,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",86259,Employee washed equipments or containers and did not change gloves and or washed hands before prepariong ready to eat foods.
2260,roach_doc,"__________________________________________
","  markup_id vis_category start end        txt   type
0        T0       Target    12  21  cockroach  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",45667,"THERE WAS A COCKROACH IN THE STRAWS  (see CO  45609) .
ESTABLISHMENT IS OPERATING WITHOUT A PERMIT. "
2261,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target     0  11  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",112295,Cockroaches in the dining room
2262,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",55615,SERVERS ARE EATING AND DRINKING ALL THE TIME AT THE SERVER STATION.  THE COMPLAINTANT ALSO HAD QUESTIONS ON DRINKING WATER PITCHERS AND HOW SANITARY THEY ARE.
2263,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",61764,DUMPSTERS ARE OVERFLOWING AND THE AREA IS EXTREMELY CLUTTERED.
2264,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",130471,Drinks were mistakenly given to a customer and then taken back and served to the next customer.
2265,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",106168,Dumpster lid is open. This has been reported multiple times and have asked them to close it. It is extremely smelly and right next to houses.
2266,roach_doc,"__________________________________________
","  markup_id vis_category start end        txt   type
0        T0       Target    34  43  cockroach  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",129835,The third time customer has had a cockroach scurry across the wall/table where they were seated.
2267,roach_doc,"__________________________________________
","  markup_id vis_category start end        txt   type
0        T0       Target     7  16  cockroach  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",79975,A live cockroach was in a soup bowl when the customer went to pick the bowl up.
2268,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",89451,An employee sits on the food prep area
2269,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",127869,"Mold on food, fruit flies in drinks, no hand washing, facility dirty."
2270,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target    34  37  ill  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",148814,"Complainant is a former employee. 1. Cut finger & needed stiches was forced to use band aid & continue working, even though band aid wasn't enough to stop bleeding. 2. Was required to work when sick & vomiting. 3. Other employees have been very ill & not given time off. 4. Customers complains of food being served and not fully cooked. 5. General cleanliness is bad. ^. Management will fire food employees if they get sick."
2271,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     4   7  epi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",108768,See epi
2272,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",127865,"Uses clothes basket to hold and strain raw chicken.
DoO: ongoing"
2273,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",53929,THERE IS BARE HAND CONTACT WITH ALL READY TO EAT FOODS. HANDS WERE WIPED ON CLOTHES AND NOT WASHED. CHEMICALS ARE HANGING OVER FOOD CONTACT SURFACES.
2274,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",144896,Lots of odor coming from the kitchen and the dumpster.  Grease trap may not be being cleaned.  Lots of food and liquid in the dumpster.  Mice and rats are both in the dumpster area.
2275,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",107711,The creamy pasta in salad bar looked moldy. Date of Occurence 1/26/13 time 3PM
2276,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",99124,Dish machine in the kitchen is leaking the substance from the garbage disposal out of the wall on the floor and rarely cleaned.
2277,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",110133,Complainant found a rusted staple in burrito.  The potatoes were extremely uncooked.
2278,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",137101,NO HOT WATER IN WOMENS BATHROOM
2279,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",127817,Fountain drinks taste moldy. The place is unclean.
2280,roach_doc,"__________________________________________
","  markup_id vis_category start end        txt   type
0        T0       Target     0   9  cockroach  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",93473,Cockroach in customers rice.
2281,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",50429,ONLY 2 OUT OF 11 EMPLOYEES HAVE FOOD HANDLER PERMITS.
2282,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",63188,TRUCKS ARE PARKED BY THIS HOUSE. FOOD IS BEING PREPARED AT HOME AND DELIVERED IN TRUCKS.
2283,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",73363,WENT THROUGH DRIVE THRU AND ASKED FOR A RECEIPT AND THEY DUG THROUGH THE GARBAGE TO FIND RECEIPT. WITHOUT WASHING HANDS HANDLED READY TO EAT FOOD.
2284,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",86324,A pet rat was brought into the establishment and many of the kitchen employees touched it and did not wash their hands after
2285,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",116485,Employees were not wearing gloves when handling ready to eat foods.
2286,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",58436,THERE IS NO SOAP IN THE RESTROOMS. EMPLOYEE HANDLED MONEY WITH GLOVES ON & THEN DID OTHER TASKS WITHOUT CHANGING GLOVES. THE EMPLOYEE THEN ADMITTED SHE WAS SICK TO ANOTHER EMPLOYEE.
2287,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",131431,Hair found in grilled cheese sandwich.
2288,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",114903,Restaurant plans  to serve an open snack buffet to the public without a sneeze guard. it was posted on their Facebook.
2289,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",110401,"No date and time of occurrance.
After handling various items and wiping the counter the worker handled fries with no gloves on."
2290,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",87657,Dog is in the back of the restaurant all of the time.
2291,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",106180,Mark at Tastees has not seen Guadalupe for three weeks. Guadalupe said she would park the truck at the Azteca Swap Meet but the owner said that she was not allowed to park there.
2292,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",122100,"Complainant reported undercooked eggs in his burritos and also that the meat in his burrito was not actually bacon. 
DoO: 12/24/2014 @ 1402"
2293,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",53319,"EMPLOYEE TOLD CUSTOMER THAT THEY'VE BEEN TOLD THEY DO NOT HAVE TO WEAR GLOVES AS LONG AS THEY WASH THEIR HANDS. 

CUSTOMER QUESTIONED NOT WEARING GLOVES WHEN PREPARING PRODUCTS.  HE SAID THEY WERE PUTTING LETTUCE, TOMATOES, ETC. IN THE SHELL WITH BARE HANDS AND THEN SAID THEY ONLY HAD TO WASH HANDS."
2294,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",82866,People are smoking out on patio in front of door.
2295,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",81472,Sewer is backed up in the entire store and they are dumping it outside.
2296,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",84656,Fruit flies in pastry case
2297,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",60501,BAREHAND CONTACT WITH READY TO EAT FOOD.
2298,fbi_doc,"__________________________________________
","  markup_id vis_category start end         txt type
0        T0       Target     8  18  food borne  fbi
1        T1       Target    19  26     illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",43574,SUSPECT FOOD BORNE ILLNESS
2299,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",46153,"THREE YOUNG EMPLOYEES WERE EATING AT THE COUNTER EATING NACHOS, LICKING THEIR FINGERS AND THEN GOING BACK TO PREPARE FOOD.  WERE NOT WEARING GLOVES."
2300,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",48672,"NO RUNNING HOT WATER IN FACILITY.
NOTE: MANAGER WAS TOLD TO HEAT WATER IN LARGE KETTLES TO WASH EQUIPMENT AND TO WASH HANDS UNITL BOILER CAN BE REPAIRED."
2301,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",83137,People are smoking at tables right outside the doors
2302,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",92310,Refrigerator is not keeping food cold enough.
2303,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",61666,"THE CART WAS ON THE STREET AT 7:55 AM AND DID NOT RETURN TO IT'S COMMISSARY THE NIGHT BEFORE.

THIS SHOULD BE TACOS DON RAFA #1 CART  SEE NEW COMPLAINT #61924"
2304,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",59500,THE DUMPSTER AREA HAS AN EXTENSIVE BUILD UP OF MACARONI GRILL TRASH AND DEBRIS.
2305,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",98157,"Standing water in restroom, in front of restroom and in kitchen."
2306,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",76621,BAREHAND CONTACT WITH FRUIT AT THE SMOOTHIE/COFFEE STAND
2307,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",100058,"RESTAURANT DOES NOT HAVE GARBAGE SERVICE, IS DUMPING WASTE IN ALLEY BEHIND BUILDING -- SEE ALSO COMPLAINT #100055."
2308,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",47544,CUSTOMER FOUND BUGS IN A SIDE SALAD.
2309,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",76948,"FOOD IS NOT TEMPED (PUREE FOOD IS COOL). EMPLOYEES TOUCH THEIR FACE AND HAIR, AND THEN TOUCH FOOD WITHOUT CHANGING GLOVES. SOME EMPLOYEES DO NOT WEAR HAIR NETS."
2310,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",59930,"A CUSTOMER OBSERVED A BUG ON THE WALL, THE FLOOR WAS DIRTY AND GREASY IN THE DINING AREA, THE KITCHEN WAS DIRTY ALSO."
